,$\sigma ($$\bar{x}$$)$,$range ($$\bar{x}$$)$,$IQR ($$\bar{x}$$)$,$\sigma ($$\sigma$$)$,$range ($$\sigma$$)$,$IQR ($$\sigma$$)$,$\sigma ($min$)$,$range ($min$)$,$IQR ($min$)$,$\sigma ($$x_{10}$$)$,$range ($$x_{10}$$)$,$IQR ($$x_{10}$$)$,$\sigma ($$x_{20}$$)$,$range ($$x_{20}$$)$,$IQR ($$x_{20}$$)$,$\sigma ($$x_{30}$$)$,$range ($$x_{30}$$)$,$IQR ($$x_{30}$$)$,$\sigma ($$x_{40}$$)$,$range ($$x_{40}$$)$,$IQR ($$x_{40}$$)$,$\sigma ($median$)$,$range ($median$)$,$IQR ($median$)$,$\sigma ($$x_{60}$$)$,$range ($$x_{60}$$)$,$IQR ($$x_{60}$$)$,$\sigma ($$x_{70}$$)$,$range ($$x_{70}$$)$,$IQR ($$x_{70}$$)$,$\sigma ($$x_{80}$$)$,$range ($$x_{80}$$)$,$IQR ($$x_{80}$$)$,$\sigma ($$x_{90}$$)$,$range ($$x_{90}$$)$,$IQR ($$x_{90}$$)$,$\sigma ($max$)$,$range ($max$)$,$IQR ($max$)$,$\sigma ($$IQR$$)$,$range ($$IQR$$)$,$IQR ($$IQR$$)$,$\sigma ($$CV$$)$,$range ($$CV$$)$,$IQR ($$CV$$)$,$\sigma ($$\overline{\Delta x}$$)$,$range ($$\overline{\Delta x}$$)$,$IQR ($$\overline{\Delta x}$$)$,$\sigma ($$max(\Delta x)$$)$,$range ($$max(\Delta x)$$)$,$IQR ($$max(\Delta x)$$)$,$\sigma ($$\sigma(\Delta x)$$)$,$range ($$\sigma(\Delta x)$$)$,$IQR ($$\sigma(\Delta x)$$)$,$\sigma ($$\gamma_{1}$$)$,$range ($$\gamma_{1}$$)$,$IQR ($$\gamma_{1}$$)$,$\sigma ($$Kurt[X]$$)$,$range ($$Kurt[X]$$)$,$IQR ($$Kurt[X]$$)$,$\sigma ($$R_{XX}$$)$,$range ($$R_{XX}$$)$,$IQR ($$R_{XX}$$)$,$||X_{train}||$,$||x_{train}^{i}||$,$||X_{test}||$,$||x_{test}^{i}||$,$||Y_{C}||$,$min(||I_{c}||)$,$max(||I_{c}||)$,$mean(||I_{c}||)$,$std(||I_{c}||)$
GunPointMaleVersusFemale,0.2587323263299229,0.19086952749032632,0.19086952749032637,0.10767915485705795,0.06693248875410872,0.04995107639662722,0.34350682286513456,0.25323362814738776,0.2532336281473878,0.3439528796706854,0.25338935923686223,0.2533893592368623,0.3358947710937581,0.24748364312627938,0.24748364312627938,0.3203438488779082,0.23597943161750737,0.2359794316175075,0.29767725059319516,0.2192884437957095,0.2192884437957095,0.21638973899948352,0.15948504364168362,0.1594850436416836,0.11992406284892206,0.08850628042327569,0.08850628042327567,0.06523461352019366,0.04818277544322719,0.04818277544322711,0.19731451044443007,0.1458741940923043,0.1458741940923043,0.3383966775880183,0.250058119236171,0.24987750503849426,0.3449659918574097,0.2350898799945894,0.25190580462428164,0.45076422338145805,0.30975985922871335,0.22127984424903793,0.15575510407921325,0.06163552492708129,0.09726188087798655,0.0005316497390692099,0.00040210876803860904,0.0004021087680386091,0.155244687685296,0.07575272491432022,0.11811437475882806,0.03918812149538631,0.022397517377546503,0.10526154067216273,0.1946972030174545,0.11341086115004953,0.13643917126059674,0.0075713054401249915,0.0053541290574066775,0.005354129057406679,0.006831765771978373,0.002759784831033227,0.007907817109516298,0.01335578002244669,0.04772004241781548,0.01764004767580453,0.04772004241781548,0.0,0.03549295774647887,0.029106029106029108,0.036598789212988446,0.006391212527662956
GunPointOldVersusYoung,0.5692674845473686,0.4199545427215394,0.4199545427215395,0.6057121824221672,0.3765057767403251,0.280982661302475,0.43671579475031275,0.32194739030645453,0.32194739030645453,0.4484776961710569,0.3303925705567908,0.33039257055679083,0.4565196279451394,0.33635873614412515,0.33635873614412526,0.46135305857604736,0.3398530451548253,0.3398530451548253,0.4855832806779746,0.35771225963991227,0.3577122596399123,0.5088465664039941,0.37503357241008345,0.3750335724100835,0.5310478787667883,0.3919236169936145,0.39192361699361444,0.603219465304033,0.44554242711548625,0.4455424271154861,0.7401554728537605,0.547195352548379,0.547195352548379,0.8164107043906949,0.6032864350777039,0.6028506879970907,0.8147344431529772,0.5552310285341477,0.594946575320388,0.47330126388344274,0.3252470477215296,0.232343261781829,0.536095236841582,0.2121440034275491,0.334766756911054,0.0008007237487630632,0.0006056206116419387,0.0006056206116419388,0.1716123056564184,0.08373941792234485,0.13056730304755298,0.08865670321052656,0.05067071283392674,0.2381369867895656,0.04397968558502607,0.025618108211133753,0.030819918111430818,0.0013096429385532164,0.0009261279138171298,0.0009261279138171295,0.002555668856285407,0.001031909397146833,0.002957575150065484,0.013468013468013467,0.04772004241781548,0.017580452920143028,0.04772004241781548,0.0,0.036056338028169016,0.029106029106029108,0.036873968079251515,0.005478182166568248
Ham,1.081940688996536e-11,7.981588965346219e-12,7.981523952281314e-12,6.181566634848362e-11,3.8424116517328474e-11,2.867559471310779e-11,0.00888779334433488,0.006552091559746916,0.006552091559746899,0.01042458923849243,0.007679772851380539,0.007679772851380619,0.007491323530044638,0.005519526347540451,0.00551952634754042,0.004089555433563931,0.0030125472056387534,0.0030125472056387534,0.0005868508401762713,0.0004323125372396226,0.00043231253723965545,0.00029696526586364897,0.00021887136887965508,0.00021887136887965405,0.005381541757868164,0.003971682017907293,0.003971682017907359,0.009024109844582157,0.006665275300234921,0.006665275300234984,0.014613360710054507,0.010803626209536687,0.010803626209536623,0.01748907829539586,0.012923548945256174,0.012914214409624713,0.05134964211310846,0.03499411967289113,0.03749724094257425,0.038824270717786415,0.02667958105011772,0.019058807535939214,6.971290436146611e-11,2.7586842048719136e-11,4.353246034391618e-11,0.0004622257725378906,0.0003496005401532035,0.0003496005401532038,0.030097345262533284,0.014686208915217831,0.022898877704537354,0.012442280129694805,0.007111241232983062,0.033420677642853995,0.06157880292129176,0.035869570592993054,0.04315296114987044,0.008288273188471551,0.005861140415620009,0.005861140415620006,0.0036710284286452202,0.001482601334917902,0.004248775949258613,0.010437710437710438,0.1470484270060092,0.005065554231227652,0.1470484270060092,0.0,0.02873239436619718,0.023284823284823286,0.029444138690148596,0.00456515180547354
HandOutlines,0.0,0.0,0.0,4.3675010094357655e-10,2.714803181598382e-10,2.0260312180200851e-10,0.00012305819208265292,9.071864190186159e-05,9.071864190182944e-05,0.0028525599321868825,0.0021014748708998387,0.0021014748708999037,0.015965718388817617,0.011763369043008724,0.01176336904300879,0.0007453790205455341,0.0005490791167805054,0.0005490791167805045,0.00278764264747854,0.002053559070456205,0.002053559070456205,0.003723101158934192,0.002744025449452757,0.002744025449452494,0.0029824561329162306,0.002201110374175211,0.0022011103741752117,0.002436134048819175,0.0017993469032742682,0.0017993469032743959,0.0012318809904535953,0.0009107269723615025,0.000910726972361761,0.006076430718953118,0.004490176582348665,0.0044869333777557,0.0,0.0,0.0,0.02068126289711019,0.014211920004706351,0.010152417595203177,2.0579277484092686e-10,8.14364689909483e-11,1.2850806503253388e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046110346565419,0.0006093578819995933,0.0007330892612757773,0.00020757004265344351,0.00014678536027990416,0.00014678536027990432,1.928867929116998e-06,0.0,1.2270847320191363e-06,0.11043771043771043,0.9522799575821845,0.020858164481525627,0.9522799575821845,0.0,0.20338028169014086,0.2648648648648649,0.2746285085305449,0.2519963796621394
Haptics,1.4786545803536453e-11,1.9290416566410648e-11,4.2630366919636246e-12,8.525622348592974e-11,9.292194348620218e-11,8.842855183226286e-11,0.14105515898874604,0.1905015793553279,0.07316265134793402,0.0044345319573293,0.005729904319071937,0.005912165784231556,0.002981179893903299,0.003406857872137338,0.00553446262081131,0.0018930230512348362,0.0024347586401309985,0.0019350018548429254,0.004839113663086377,0.006141804087362401,0.006728806089552318,0.004630986780589485,0.005191047439038228,0.00785560645920869,0.00504729262671266,0.006029235308583044,0.008327301086809447,0.0019365545606487883,0.002723486216273582,0.001989775194771982,0.005728970852851222,0.0071676625851907145,0.008404956113314785,0.0036981386202721627,0.005131834095227988,0.0033656350365653506,0.008647985248177207,0.010928609628696505,0.008415440189028248,0.006944033893384796,0.008623575712485924,0.007347789546106024,2.8788027124310037e-11,2.040690402754769e-11,4.633072200652979e-11,0.0049919635356540405,0.006893183081476499,0.0012539343482142085,0.032644654136780527,0.02717587963241677,0.019965328851233675,0.01178293313826144,0.011173204785974177,0.0013091149500866314,0.03041374144115804,0.031819255381695506,0.024451894151140116,0.007479358175425324,0.010169706969991737,0.004094040328863192,0.005032628487984803,0.003376034723757295,0.001232806429665153,0.015600448933782268,0.3806998939554613,0.017163289630512515,0.3806998939554613,0.05172413793103448,0.009577464788732394,0.014553014553014554,0.01651073197578426,0.009488489845613957
Herring,8.636013935896642e-11,6.370877279706964e-11,6.370890282319945e-11,2.60559183447362e-10,1.6196147377860205e-10,1.2087025538111606e-10,0.016967061481890845,0.012508137399488943,0.012508137399488943,0.005215253348912002,0.003842066115579438,0.0038420661155795675,0.009363331081884292,0.006898801313270318,0.00689880131327019,0.0013666661815615367,0.001006746687552837,0.0010067466875529015,0.00019277287788981482,0.00014200905280547553,0.00014200905280547556,0.003953157190257301,0.002913582917220145,0.002913582917220275,0.008534067866721213,0.006298307327319532,0.006298307327319271,0.0016944200454019943,0.0012515113702457133,0.0012515113702459709,0.004591631058206174,0.0033945829867066805,0.00339458298670681,0.004303522590783182,0.0031800866746444657,0.0031777897334170834,0.010621010174097596,0.007238081625976618,0.007755819927126859,0.012848957132839088,0.008829651836267995,0.006307544134245043,2.448215536171433e-10,9.688096618002201e-11,1.5287973782352958e-10,4.786376213035166e-05,3.6201350267987704e-05,3.62013502679877e-05,0.00015586068029000734,7.605330278934903e-05,0.0001185830386625402,0.00019491206481079843,0.00011139973522862768,0.0005235449788014982,0.005905950257935264,0.0034402081503027465,0.004138749536256859,8.561399449749016e-05,6.054284552177571e-05,6.0542845521774764e-05,1.099586157727012e-05,3.6637699969690446e-06,1.1723528870048239e-05,0.0053872053872053875,0.17568045245669847,0.002622169249106079,0.17568045245669847,0.0,0.013521126760563381,0.0158004158004158,0.0170610897083104,0.012782425055325912
HouseTwenty,0.005641936679343531,0.004162115354474351,0.004162115354474359,0.0010002548934478842,0.0006217503238748203,0.00046400632197609513,0.002611540699704758,0.0019252308321702554,0.0019252308321702554,0.005677527362367433,0.004182622403910196,0.004182622403910258,0.004370401226726678,0.003220064468380699,0.0032200644683807044,0.003106581948119699,0.002288445509281172,0.0022884455092811694,0.0019744766560448553,0.0014545280579964161,0.0014545280579964205,0.00019716627005479762,0.00014531683124047038,0.00014531683124047754,0.015353978638978845,0.011331533528399476,0.011331533528399473,0.033807850860226606,0.024970732534686714,0.024970732534686707,0.04434322016365529,0.032782847496928384,0.03278284749692839,0.008607316023453025,0.006360373487816506,0.006355779460804039,0.07478908650477469,0.050967799105773766,0.05461351396310276,0.07256641303793675,0.049866783390086995,0.035622801770488835,0.20015806684489815,0.07920669817729314,0.12498948377534877,0.0003153840402039027,0.00023853804214680758,0.00023853804214680758,0.2383665943517638,0.11631263729485268,0.18135577889997218,0.05722436881170912,0.03270592582577045,0.15370793483483833,0.20755079666136314,0.12089806230875234,0.14544666411265458,0.0576471248620892,0.04076577662081049,0.0407657766208105,0.14780815423716306,0.05972520053362443,0.17110973868219964,0.0026936026936026937,0.7016613644397314,0.005899880810488677,0.7016613644397314,0.0,0.010704225352112675,0.0079002079002079,0.010456796917996699,0.0
InlineSkate,4.687712372397282e-11,6.200627566639723e-11,7.218478612101988e-11,2.2620973273575951e-10,3.046181857926572e-10,1.7736408492396837e-10,0.05716392604025905,0.09710216939513425,0.0412688157762566,0.03251766300893539,0.0492826771738692,0.032226648751951456,0.018414431548524103,0.024300140946414944,0.030834059856356077,0.014559610669010868,0.0211801904075227,0.021782771912935407,0.010300238613809683,0.01717743511875413,0.007715668160712825,0.010714713542541367,0.014907526696284921,0.01567538982021788,0.019352765477753185,0.03133790954027171,0.018450954291409454,0.03383295829285036,0.0575546439309439,0.01794798926693705,0.04714990988678985,0.07166430117627527,0.0484725474297367,0.02126699734310649,0.03466792153487683,0.020885686789411086,0.06547061712974644,0.09574885441553323,0.06885708208300924,0.05957088986664903,0.0874966185265904,0.04133782176662305,1.5129152417970067e-10,1.2294988284514658e-10,1.6714848336419612e-10,0.0021902434106000706,0.0032261702075754243,0.00295752545306737,0.011392073834494431,0.012207260382877009,0.00955135081844056,0.006401213278567916,0.008050820364963544,0.01826122789012861,0.06327328660540595,0.07524308236609478,0.06817310234702738,0.0027419311047034074,0.003516909631239331,0.0035800656207263803,0.00018450029966265432,0.00015878842300767951,0.0001975674493045621,0.009427609427609427,0.6599505125486037,0.03158522050059595,0.6599505125486037,0.08620689655172414,0.004507042253521127,0.007068607068607069,0.007311895589275887,0.004392317307778577
InsectEPGRegularTrain,1.0,1.0,1.0,0.026701005053624775,0.0233012464747619,0.017389497454269202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997575340482309,0.9997575340482308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992777111248043,1.0,0.9212374660278237,0.9871333684593916,0.0332971861209859,0.03252226336604416,0.02323258213696071,0.30148388723691044,0.15374218428442765,0.2426077174078437,0.001076752346237367,0.0011515017686306874,0.0011515017686306874,0.004809878410596066,0.0032809206184032176,0.005115642875082731,0.002127656357879552,0.001802577338176687,0.008471566941942423,0.14219039102711514,0.10331274758996419,0.12429061483961559,0.003288195517834582,0.0029038981038474096,0.00290389810384741,0.01470554919800221,0.008390326332797746,0.024038923698472145,0.0051627384960718295,0.20714033227288794,0.01364719904648391,0.20714033227288794,0.017241379310344827,0.0050704225352112674,0.012058212058212059,0.010823702073014127,0.012997995482518135
InsectEPGSmallTrain,0.9923831252688402,0.9930941628762041,0.9930941628762041,0.03612027248632689,0.027560851485281448,0.020568399946324763,0.9842643696892069,0.9832683133984743,0.9832683133984744,0.9848889352912727,0.9839843559110119,0.983984355911012,0.9863222316790715,0.9859075987822112,0.9859075987822115,0.9912474110676351,0.9912886842491244,0.9912886842491248,0.9920736947835954,0.9929989738500112,0.9929989738500113,0.9932915129972891,0.9946277303831046,0.9946277303831046,0.9977437670154433,1.0,1.0,0.9966618771034546,0.997673937225129,0.997673937225129,0.9963357818880018,0.9982754437526421,0.9982754437526421,0.9949912760262909,0.9960337163176328,0.9953142922450169,0.9959961412088515,0.918174038277767,0.9838508144323784,0.04484467205056439,0.038426156878811735,0.027450083527299073,0.38959500941907327,0.19790658009532508,0.3122998666917122,0.0015092865327780759,0.0015120991930088075,0.0015120991930088075,0.011898382502464234,0.007473337616982178,0.01165249964261832,0.0013183700563150574,0.0011172140152618546,0.005250567128698353,0.14802114770527897,0.10822587794171816,0.13020136647919348,0.005416809264060519,0.005421667060884195,0.005421667060884196,0.008982834564863275,0.0051284902909176505,0.014693992158446197,0.0001122334455667789,0.20714033227288794,0.01364719904648391,0.20714033227288794,0.017241379310344827,0.0011267605633802818,0.0029106029106029108,0.0025683360851219963,0.0032494988706295337
InsectWingbeatSound,4.4314012066641434e-11,7.062944606276039e-11,5.92215710573129e-11,4.988073074601031e-10,8.389846271681203e-10,3.094732597519318e-10,0.027445539105957765,0.05388432278397805,0.026433064905454554,0.023473390688441273,0.04728101798351983,0.01465294166741596,0.018681618220136594,0.03794345412238984,0.011759907935560135,0.012767320113961953,0.026003547311927618,0.010885159493515512,0.00719605206657185,0.014228608079262033,0.00714007966068529,0.00515826944008328,0.009060652814967296,0.008059652163277016,0.013660606041840181,0.026405838516357517,0.013749391779026343,0.022806094586289544,0.045081697244376884,0.01599070595711957,0.032796059745985796,0.06873558780513192,0.021505347886861537,0.037104995499297376,0.06935242054198583,0.03563995392649731,0.07975716859667968,0.13755472926657128,0.06225024445925353,0.09692784596406716,0.1834020173899708,0.039990582801577676,7.607457668201221e-10,8.187759749640333e-10,6.64232706118044e-10,0.016472095930309082,0.025776443577098088,0.024295720710554816,0.07825147249035569,0.08786957577278708,0.08990593296574864,0.028897772995821486,0.03321747426746107,0.15989451451799838,0.08906717975084197,0.14647727152081957,0.06947099474757673,0.017358178069819877,0.03244189312337222,0.015417595595578731,0.007779321279202063,0.006478865314600539,0.017212108042746345,0.022895622895622896,0.08518911276069283,0.11680572109654351,0.08518911276069283,0.15517241379310345,0.010704225352112675,0.0079002079002079,0.010456796917996699,0.0
ItalyPowerDemand,3.0284539439772874e-11,2.2341219650151954e-11,2.2341089624022145e-11,3.122568128793974e-09,1.9409630066460244e-09,1.4485220898203753e-09,0.01050973333667204,0.007747787602902785,0.007747787602902817,0.040364911308743166,0.029736744817976078,0.029736744817976158,0.013278490644544895,0.009783448635504094,0.009783448635504129,0.01577737989407453,0.011622315061951407,0.011622315061951343,0.018088867757745417,0.01332543771053311,0.013325437710533112,0.05418784469147646,0.03993789546319257,0.03993789546319257,0.034966537337294025,0.02580598159773989,0.02580598159774002,0.023156398410866703,0.017103489765587572,0.01710348976558744,0.025608468408082678,0.018932285732829367,0.0189322857328295,0.03157482955106316,0.0233322104372253,0.023315357841192645,0.07611341346887814,0.051870310873349305,0.05558058218823969,0.10829490856028706,0.07441898422899722,0.05316189541268265,1.9130428376085974e-09,7.570307259018713e-10,1.1946070788109675e-09,0.005605587481863365,0.004239738517338563,0.004239738517338563,0.1583870256910024,0.07728605059575439,0.12050515085789357,0.14403421582422535,0.0823210893705169,0.38688416001133685,0.045809916403896145,0.026684215222711145,0.03210250035848987,0.0017425203076268918,0.001232241742981689,0.0012322417429816888,0.06611245271739127,0.02671378884365966,0.07653435895080646,0.005723905723905724,0.003181336161187699,0.060131108462455306,0.003181336161187699,0.0,0.018028169014084508,0.013721413721413722,0.017886626307099616,0.0009130303610947081
